INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE_PEDESTRIAN_SIGNAL,latitude,longitude,Point,Count,MISTNO,UNITID
1977-08-01,  240, 90 AVENUE,SE,Overhead Flasher,Yes,No,No,50.97224484180575,-114.06557496851778,POINT (-114.06557496851778 50.97224484180575),1,B2661,1109001214
1989-06-14, 27 AVENUE, 19 STREET,NE,Traffic signal,Yes,No,No,51.076902049378674,-114.0116447387658,POINT (-114.0116447387658 51.076902049378674),1,0158,1109001472
2021-12-01,WALDEN BOULEVARD,WALDEN GROVE,SE,Pedestrian RRFB,Yes,No,No,50.86963402866429,-114.02979933742583,POINT (-114.02979933742583 50.86963402866429),1,B0056,1110312060
2015-04-10, 91 AVENUE, 24 STREET,SE,Traffic signal T intersection,Yes,No,No,50.971016885676256,-114.0016744463713,POINT (-114.0016744463713 50.971016885676256),1,1041,1109001885
2024-08-09,24 AVENUE,18 STREET,NW,Pedestrian RRFB,Yes,No,No,51.07429798247176,-114.10499182870477,POINT (-114.10499182870477 51.07429798247176),1,B0130,1110452828
2013-04-25, 17 AVENUE, 60 STREET,SE,Traffic signal,Yes,Yes,Yes,51.03786133006957,-113.94691386596126,POINT (-113.94691386596126 51.03786133006957),1,1090,1109698788
2016-06-06,EAST HILLS BOULEVARD,EAST HILLS SQUARE,SE,Traffic signal,Yes,Yes,No,51.04019553365538,-113.91096750772259,POINT (-113.91096750772259 51.04019553365538),1,1117,1109715020
2015-02-25,SUN VALLEY BOULEVARD,SUNCREST WAY,SE,Pedestrian RRFB,Yes,No,No,50.90658919842476,-114.04067689152738,POINT (-114.04067689152738 50.90658919842476),1,B2793,1109783939
1975-01-01,DALHOUSIE DRIVE,DALTON DRIVE,NW,Traffic signal,Yes,Yes,No,51.10339188966145,-114.14761290042254,POINT (-114.14761290042254 51.10339188966145),1,0071,1109000675
1976-01-01,LAKE BONAVISTA DRIVE,ACADIA DRIVE,SE,Traffic signal,Yes,No,No,50.94206530311972,-114.04453738847992,POINT (-114.04453738847992 50.94206530311972),1,0732,1109000883
1988-02-17,  2 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,Yes,51.05122677083383,-114.06262423023752,POINT (-114.06262423023752 51.05122677083383),1,0285,1109001288
1985-01-01, 90 AVENUE,JERUSALEM ROAD/16 STREET,SW,Traffic signal,Yes,Yes,Yes,50.97222813076117,-114.1004465975376,POINT (-114.1004465975376 50.97222813076117),1,0674,1109000842
2017-09-10,MEMORIAL DRIVE, 14 STREET,NW,Pedestrian RRFB,Yes,No,No,51.049784415713376,-114.0945186705222,POINT (-114.0945186705222 51.049784415713376),1,B2903,1110061948
1989-09-25, 99 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,Yes,Yes,50.9609473649385,-114.07161932112997,POINT (-114.07161932112997 50.9609473649385),1,0707,1109001162
1974-01-01, 40 AVENUE,NORTHMOUNT DRIVE,NW,Traffic signal,Yes,Yes,Yes,51.08884560078474,-114.08551666857028,POINT (-114.08551666857028 51.08884560078474),1,0080,1109000992
2019-10-07,RIDEAU ROAD/ROXBORO ROAD,  4 STREET,SW,Pedestrian RRFB,Yes,No,No,51.028274621596786,-114.07151022948722,POINT (-114.07151022948722 51.028274621596786),1,B0004,1110203119
1953-01-01, 12 AVENUE,  8 STREET,SW,Traffic signal,No,Yes,Yes,51.04194018336565,-114.08152310901683,POINT (-114.08152310901683 51.04194018336565),1,0413,1109001039
2020-08-06, 15 AVENUE,  2 STREET,SW,Pedestrian RRFB,Yes,No,No,51.03872927075621,-114.06846860702927,POINT (-114.06846860702927 51.03872927075621),1,B0030,1110222758
2022-06-05,McPHERSON ROAD,  9 STREET,NE,Pedestrian RRFB,Yes,No,No,51.05001771020846,-114.04036187133649,POINT (-114.04036187133649 51.05001771020846),1,B0049,1110277302
1956-01-01,  9 AVENUE,MACLEOD TRAIL,SE,Traffic signal,Yes,Yes,Yes,51.0444622693502,-114.05818302152126,POINT (-114.05818302152126 51.0444622693502),1,0380,1109001349
1987-04-16,106 AVENUE,BARLOW TRAIL,SE,Traffic signal,Yes,No,No,50.95787435047283,-113.98139784883539,POINT (-113.98139784883539 50.95787435047283),1,0704,1109001708
1971-01-01, 16 AVENUE,  6 STREET,NE,Traffic signal,Yes,Yes,Yes,51.066986001796515,-114.04832390131043,POINT (-114.04832390131043 51.066986001796515),1,0203,1109000867
1991-02-12,GLENMORE TRAIL, 52 STREET,SE,Traffic signal,Yes,No,No,50.979564539267756,-113.9584878488518,POINT (-113.9584878488518 50.979564539267756),1,0641,1109001787
2018-12-12, 76 AVENUE,OGDEN ROAD,SE,Traffic signal,Yes,Yes,Yes,50.98506125940313,-113.99878361040201,POINT (-113.99878361040201 50.98506125940313),1,0736,1110004354
2005-03-31, 34 AVENUE, 32 STREET,NE,Traffic signal,Yes,No,No,51.08364533940701,-113.98866040470668,POINT (-113.98866040470668 51.08364533940701),1,0226,1109000725
1959-01-01,KENSINGTON ROAD,CROWCHILD TRAIL,NW,Traffic signal,Yes,Yes,Yes,51.0524711384363,-114.11795567670342,POINT (-114.11795567670342 51.0524711384363),1,0109,1109000785
1998-05-19, 68 AVENUE/SMED LANE, 52 STREET,SE,Traffic signal,Yes,No,No,50.99411767720141,-113.9585324867715,POINT (-113.9585324867715 50.99411767720141),1,0877,1109001765
2022-03-14,AUBURN BAY DRIVE,AUBURN GLEN GREEN,SE,Pedestrian RRFB,Yes,No,No,50.89635205106459,-113.95459154103554,POINT (-113.95459154103554 50.89635205106459),1,B0050,1110302517
2001-10-25,SOUTHPORT ROAD,SOUTHPORT WAY,SW,Traffic signal T intersection,Yes,No,No,50.95779345765234,-114.07296368125817,POINT (-114.07296368125817 50.95779345765234),1,0799,1109001130
2005-02-22,COUNTRY HILLS BOULEVARD,COUNTRY VILLAGE WAY,NE,Traffic signal T intersection,Yes,No,No,51.154215491404315,-114.06095110071989,POINT (-114.06095110071989 51.154215491404315),1,0930,1109001317
1968-01-01, 40 AVENUE,  4 STREET,NW,Traffic signal,Yes,No,No,51.08737892279493,-114.07162188272721,POINT (-114.07162188272721 51.08737892279493),1,0082,1109001152
2008-04-07,FAIRMOUNT DRIVE,FARRELL ROAD,SE,Traffic signal,Yes,No,No,50.99205373100374,-114.06375828425233,POINT (-114.06375828425233 50.99205373100374),1,0984,1109001269
2021-03-10, 14 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,Yes,Yes,51.0650952463387,-114.05623239761204,POINT (-114.05623239761204 51.0650952463387),1,1209,1110262491
1965-01-01, 25 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.030574708300236,-114.07150951340083,POINT (-114.07150951340083 51.030574708300236),1,0496,1109001155
2022-09-10,AUBURN SPRINGS BOULEVARD,AUBURN CREST PARK,SE,Pedestrian RRFB,Yes,No,No,50.88804233804325,-113.94861308848735,POINT (-113.94861308848735 50.88804233804325),1,B0051,1110302518
2012-02-01,CHURCHILL DRIVE,HERITAGE DRIVE,SW,Overhead Flasher,Yes,No,No,50.97961342659103,-114.09165911269093,POINT (-114.09165911269093 50.97961342659103),1,B2731,1109000917
1952-01-01, 21 AVENUE, 14 STREET,SW,Traffic signal T intersection,Yes,Yes,Yes,51.03498117702435,-114.09469921273515,POINT (-114.09469921273515 51.03498117702435),1,0480,1109000938
1997-04-16, 13 AVENUE,UNIVERSITY DRIVE,NW,Traffic signal,Yes,No,No,51.064535339345085,-114.11972625293059,POINT (-114.11972625293059 51.064535339345085),1,0178,1109000766
1997-12-01,CROWFOOT CRESCENT,CROWFOOT RD/CROWFOOT TERRACE,NW,Traffic signal,Yes,No,No,51.12662641323865,-114.19795023396905,POINT (-114.19795023396905 51.12662641323865),1,0112,1109000570
1984-01-01,WHITEHORN DRIVE, 36 STREET,NE,Traffic signal T intersection,Yes,Yes,Yes,51.08490980338303,-113.98173187689645,POINT (-113.98173187689645 51.08490980338303),1,0142,1109001692
1957-01-01, 30 AVENUE,ELBOW DRIVE,SW,Traffic signal T intersection,Yes,Yes,No,51.02638817704459,-114.07881841146177,POINT (-114.07881841146177 51.02638817704459),1,0530,1109001062
1998-07-10,  3 AVENUE,BARLOW TRAIL,SE,Traffic signal,Yes,No,No,51.04744334980334,-114.0017256365794,POINT (-114.0017256365794 51.04744334980334),1,0272,1109001497
2016-07-28,ARBOUR CREST DRIVE,ARBOUR LAKE ROAD,NW,Pedestrian RRFB,Yes,No,No,51.134021837598894,-114.20823158985482,POINT (-114.20823158985482 51.134021837598894),1,B2821,1110001154
2019-12-31, 88 AVENUE, 60 STREET,NE,Traffic signal,Yes,Yes,Yes,51.132529988536604,-113.94675141368549,POINT (-113.94675141368549 51.132529988536604),1,1179,1110166328
2020-08-12,  7 AVENUE, 14 STREET,NW,Traffic signal T intersection,Yes,Yes,Yes,51.0588946910186,-114.0947266898779,POINT (-114.0947266898779 51.0588946910186),1,1233,1110271719
2000-11-15,CROWCHILD TRAIL,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,No,51.09811362538949,-114.14822654159293,POINT (-114.14822654159293 51.09811362538949),1,0802,1109000670
2006-02-27,FREEPORT BOULEVARD,FREEPORT DRIVE,NE,Traffic signal,Yes,No,No,51.15082360050286,-114.00653380177832,POINT (-114.00653380177832 51.15082360050286),1,0915,1109001477
1989-10-30,MEMORIAL DRIVE, 68 STREET,E,Traffic signal,Yes,No,No,51.05242684981491,-113.93514921297658,POINT (-113.93514921297658 51.05242684981491),1,0283,1109001514
2017-12-07,SHAWNEE DRIVE,SHAWNEE RISE/6 STREET,SW,Pedestrian RRFB,Yes,No,No,50.924175376257494,-114.07734713425792,POINT (-114.07734713425792 50.924175376257494),1,B2881,1110046504
2016-05-11, 29 AVENUE/PREMIER WAY, 14 STREET,SW,Overhead Flasher,Yes,No,No,51.02768187610634,-114.09468916262958,POINT (-114.09468916262958 51.02768187610634),1,B2802,1109806015
1997-12-31,COUNTRY HILLS BOULEVARD,BARLOW TRAIL,NE,Traffic signal,Yes,Yes,No,51.15431175015409,-114.00170471885622,POINT (-114.00170471885622 51.15431175015409),1,0903,1109001495
2000-12-20,CHINOOK CENTRE,  5 STREET,SW,Traffic signal T intersection,Yes,No,No,50.99590522860981,-114.07625700302752,POINT (-114.07625700302752 50.99590522860981),1,0620,1109001093
2020-08-18,BOW TRAIL,SARCEE TRAIL,SW,Pedestrian RRFB,Yes,No,No,51.0524516209395,-114.16456675479938,POINT (-114.16456675479938 51.0524516209395),1,B2921,1110254721
1958-01-01,  5 AVENUE,  5 STREET,SW,Traffic signal,No,Yes,No,51.048696682961726,-114.07367669148125,POINT (-114.07367669148125 51.048696682961726),1,0307,1109001122
2018-04-17, 52 STREET,WHITEHORN DRIVE,NE,1/2 signal,Yes,Yes,Yes,51.088603422688465,-113.95839779503297,POINT (-113.95839779503297 51.088603422688465),1,0033,1109759185
2022-11-03,HARVEST HILLS BOULEVARD,STONEY TRAIL,N,Traffic signal T intersection,,No,No,51.174909581779936,-114.06895547141282,POINT (-114.06895547141282 51.174909581779936),1,1270,1110403672
1957-01-01,  9 AVENUE, 11 STREET,SW,Traffic signal,Yes,Yes,Yes,51.045333065081266,-114.08871651476626,POINT (-114.08871651476626 51.045333065081266),1,0370,1109000971
1956-01-01,  9 AVENUE,  1 STREET,SE,Traffic signal,Yes,Yes,Yes,51.04454193014444,-114.06063593935669,POINT (-114.06063593935669 51.04454193014444),1,0379,1109001321
1971-01-01, 16 AVENUE EB,DEERFOOT TRAIL SB RAMP,NE,Traffic signal,No,No,No,51.06638170565175,-114.0281831048554,POINT (-114.0281831048554 51.06638170565175),1,0207,1109001432
2021-09-10, 17 AVENUE, 77 STREET,SW,Traffic signal T intersection,Yes,Yes,Yes,51.037932160023665,-114.19925254379707,POINT (-114.19925254379707 51.037932160023665),1,1222,1110175639
2004-01-10,HARVEST HILLS BOULEVARD,COUNTRY VILLAGE WY/PANAMOUNT,N,Traffic signal,Yes,Yes,Yes,51.15657477384224,-114.06984574803622,POINT (-114.06984574803622 51.15657477384224),1,0941,1109001199
1982-01-01,CANYON MEADOWS DRIVE,ACADIA DRIVE,SE,Traffic signal T intersection,Yes,No,No,50.929819426952825,-114.04873743841196,POINT (-114.04873743841196 50.929819426952825),1,0743,1109000860
1966-08-01,BOWNESS ROAD, 70 STREET,NW,Overhead Flasher,Yes,No,No,51.08895584711381,-114.19023263264603,POINT (-114.19023263264603 51.08895584711381),1,B2523,1109000582
1974-01-01,MEMORIAL DRIVE EASTBOUND,CENTRE STREET CONNECTOR,N,Traffic signal,No,No,No,51.0537776037361,-114.06251312260247,POINT (-114.06251312260247 51.0537776037361),1,0264,1109001291
2010-12-14, 68 STREET, 14 AVENUE,SE,Overhead Flasher,Yes,No,No,51.0404968880765,-113.93516700120706,POINT (-113.93516700120706 51.0404968880765),1,B2757,1109601453
2014-11-24, 14 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,Yes,51.03947313360117,-114.0610022205148,POINT (-114.0610022205148 51.03947313360117),1,0996,1109001592
2004-04-29,8888,COUNTRY HILLS BOULEVARD,NW,Traffic signal,Yes,No,No,51.15219129517048,-114.2157673574923,POINT (-114.2157673574923 51.15219129517048),1,0811,1109000541
2006-07-19,COVENTRY HILLS DR/PANATELLA BV,HARVEST HILLS BOULEVARD,N,Traffic signal,Yes,No,No,51.16429645220678,-114.07042930762539,POINT (-114.07042930762539 51.16429645220678),1,0945,1109001187
2016-08-22, 15 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.03882897452162,-114.07152123729368,POINT (-114.07152123729368 51.03882897452162),1,0774,1109936494
1985-07-22,DOVER RIDGE DRIVE, 36 STREET,SE,Traffic signal,Yes,No,No,51.02111992809437,-113.98159888374612,POINT (-113.98159888374612 51.02111992809437),1,0558,1109001703
2007-11-18, 32 AVENUE, 56 STREET,NE,Traffic signal,Yes,Yes,No,51.08152893387833,-113.95297900867493,POINT (-113.95297900867493 51.08152893387833),1,0977,1109001804
1998-05-19,RIVERVALLEY DR/RIVERGLEN, 18 STREET,SE,Traffic signal,Yes,No,No,50.97284490907784,-114.01573618807761,POINT (-114.01573618807761 50.97284490907784),1,0687,1109001461
1993-07-07,MONTEREY SQUARE, 68 STREET,NE,Traffic signal,Yes,No,No,51.070112575392194,-113.93509293114103,POINT (-113.93509293114103 51.070112575392194),1,0164,1109001521
1966-01-01,BOW TRAIL, 45 STREET,SW,Traffic signal,Yes,Yes,Yes,51.04881967919785,-114.15279687260973,POINT (-114.15279687260973 51.04881967919785),1,0365,1109000664
1966-08-01, 10 STREET, 23 AVENUE,NW,Overhead Flasher,Yes,No,No,51.07321322399885,-114.08458888283754,POINT (-114.08458888283754 51.07321322399885),1,B2554,1109001003
2016-08-09,FALSHIRE CLOSE,FALSHIRE DRIVE,NE,Pedestrian RRFB,Yes,No,No,51.105326985275,-113.94509038864653,POINT (-113.94509038864653 51.105326985275),1,B2824,1110001158
2021-05-28,100 AVENUE, 19 STREET ,NE,Traffic signal,Yes,No,Yes,51.143375439147256,-114.01331649763942,POINT (-114.01331649763942 51.143375439147256),1,1072,1109594665
2018-09-06, 17 AVENUE, 38 STREET,SE,Traffic signal,Yes,Yes,Yes,51.03784904866068,-113.97868135429222,POINT (-113.97868135429222 51.03784904866068),1,1166,1110009373
1975-01-01,MILLICAN ROAD,OGDEN ROAD,SE,Traffic signal T intersection,Yes,No,No,50.99965924342299,-114.00975203406446,POINT (-114.00975203406446 50.99965924342299),1,0610,1109001478
2010-06-07,McKNIGHT BOULEVARD,DEERFOOT TRAIL,NE,1/4 signal,No,No,No,51.09610706456619,-114.0389460849998,POINT (-114.0389460849998 51.09610706456619),1,0119,1109000908
1957-01-01, 20 AVENUE,  4 STREET,NW,Traffic signal,Yes,Yes,Yes,51.0705496114012,-114.07156759694138,POINT (-114.07156759694138 51.0705496114012),1,0183,1109001163
2021-08-19, 10 AVENUE,  9 STREET,SW,Traffic signal,Yes,Yes,Yes,51.04390676237692,-114.08384955170274,POINT (-114.08384955170274 51.04390676237692),1,0238,1109743567
1988-09-19, 27 AVENUE, 23 STREET,NE,Traffic signal,Yes,No,No,51.076866560205225,-114.00508029880466,POINT (-114.00508029880466 51.076866560205225),1,0157,1109001485
1980-01-01,MEMORIAL DRIVE,MARLBOROUGH WAY/39 STREET,E,Traffic signal,Yes,No,No,51.0526281555911,-113.97692238218221,POINT (-113.97692238218221 51.0526281555911),1,0277,1109001718
1987-05-06,ERIN WOODS DRIVE, 52 STREET,SE,Traffic signal T intersection,Yes,Yes,No,51.024098486950635,-113.95841209895674,POINT (-113.95841209895674 51.024098486950635),1,0549,1109001784
2016-03-07,QUARRY PARK BOULEVARD,QUARRY DRIVE,SE,Traffic signal,Yes,Yes,No,50.95945455910098,-114.01132933437655,POINT (-114.01132933437655 50.95945455910098),1,1141,1109001887
2007-12-18,COVENTRY HILLS BOULEVARD,COVENTRY DRIVE/COUNTRY VILLAGE LD,NE,Traffic signal,Yes,No,No,51.157258065059615,-114.05249229824295,POINT (-114.05249229824295 51.157258065059615),1,0983,1109001398
2020-07-16,SHERVIEW DRIVE,SHERWOOD BOULEVARD,NW,Traffic signal,Yes,Yes,Yes,51.16261099720307,-114.15961936733413,POINT (-114.15961936733413 51.16261099720307),1,1091,1109701001
2010-07-07,114 AVENUE, 29 STREET,SE,Traffic signal,Yes,Yes,No,50.95110855516093,-113.99583003621444,POINT (-113.99583003621444 50.95110855516093),1,0850,1109001642
2017-06-14,MOUNT DOUGLAS CLOSE,MOUNT MCKENZIE DRIVE,SE,Pedestrian RRFB,Yes,No,No,50.92305931382844,-113.9813363385241,POINT (-113.9813363385241 50.92305931382844),1,B2872,1110038984
2020-08-31, 33 AVENUE, 37 STREET,SW,Traffic signal T intersection,Yes,Yes,Yes,51.023860995901934,-114.14114534129271,POINT (-114.14114534129271 51.023860995901934),1,1237,1110264685
2005-12-05, 14 AVENUE,  5 STREET,SW,Traffic signal,No,Yes,Yes,51.039841414483746,-114.07427578872664,POINT (-114.07427578872664 51.039841414483746),1,0483,1109001109
1993-11-04,BEDDINGTON TRAIL,BERKSHIRE BV/COUNTRY HILLS CL,NW,Traffic signal,Yes,Yes,Yes,51.13825426164279,-114.08150522636325,POINT (-114.08150522636325 51.13825426164279),1,0002,1109001044
1957-01-01,  9 AVENUE, 15 STREET/17 AVENUE,SE,Traffic signal,Yes,Yes,Yes,51.037738985756455,-114.02512227583253,POINT (-114.02512227583253 51.037738985756455),1,0384,1109001441
1995-05-30, 61 AVENUE,  3 STREET,SW,Traffic signal,Yes,Yes,Yes,50.997709231879,-114.0695784868564,POINT (-114.0695784868564 50.997709231879),1,0624,1109001201
2019-11-19, 23 AVENUE,  4 STREET,NW,Pedestrian RRFB,Yes,No,No,51.073247008730824,-114.07154321149895,POINT (-114.07154321149895 51.073247008730824),1,B0012,1110203127
2022-01-25, 18 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,Yes,Yes,51.06878612990089,-114.0560589947515,POINT (-114.0560589947515 51.06878612990089),1,1248,1110309606
1973-01-01, 72 AVENUE,CENTRE STREET,N,Traffic signal,Yes,Yes,Yes,51.11799160169015,-114.069587594341,POINT (-114.069587594341 51.11799160169015),1,0010,1109001203
2006-10-05,HERITAGE DRIVE, 10 STREET,SW,Overhead Flasher,Yes,No,No,50.97958545923859,-114.08813569623157,POINT (-114.08813569623157 50.97958545923859),1,B2737,1109000966
2020-06-02,SARCEE TRAIL,SYMONS VALLEY PARKWAY,NW,Traffic signal T intersection,Yes,Yes,Yes,51.16747283086254,-114.1645445846775,POINT (-114.1645445846775 51.16747283086254),1,1184,1110175389
2019-06-20, 88 AVENUE,FAIRMOUNT DRIVE,SE,Pedestrian RRFB,Yes,No,No,50.97398600674301,-114.05954514437012,POINT (-114.05954514437012 50.97398600674301),1,B0026,1110203141
1994-08-02, 45 AVENUE/GRAFTON DRIVE, 37 STREET,SW,1/2 signal,Yes,No,No,51.01474576294743,-114.14115267064692,POINT (-114.14115267064692 51.01474576294743),1,0564,1109000691
2016-02-29,NOLAN HILL BOULEVARD,SHOPPING CENTRE ENT,NW,Traffic signal,Yes,Yes,No,51.17200620808596,-114.1575894792573,POINT (-114.1575894792573 51.17200620808596),1,0982,1109001274
1957-01-01,  9 AVENUE,  2 STREET,SW,Traffic signal,No,Yes,No,51.04475360955104,-114.06803748542731,POINT (-114.06803748542731 51.04475360955104),1,0376,1109001226
2018-11-09,BRADBURY DRIVE,SOUTHLAND DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.961412905453194,-114.09890865321304,POINT (-114.09890865321304 50.961412905453194),1,0749,1110094348
2016-06-24,PRESTWICK CIRCLE,PRESTWICK STREET,SE,Pedestrian RRFB,Yes,No,No,50.9266050308684,-113.9669403213955,POINT (-113.9669403213955 50.9266050308684),1,B2843,1110001183
2023-08-11,COPPERPOND PASSAGE,McIVOR BOULEVARD,SE,Traffic signal T intersection,Yes,Yes,Yes,50.926047540988414,-113.9351235944752,POINT (-113.9351235944752 50.926047540988414),1,1240,1109001927
2004-10-27,   33,HERITAGE MEADOWS WAY,SE,Traffic signal,Yes,No,No,50.98351923789248,-114.03986298193313,POINT (-114.03986298193313 50.98351923789248),1,0842,1109000905
2013-04-13,AUBURN BAY GATE/SETON WAY,SETON BOULEVARD,SE,Traffic signal,Yes,Yes,Yes,50.88241424394212,-113.95728928884985,POINT (-113.95728928884985 50.88241424394212),1,1027,1109001904
1981-01-01,RICHMOND ROAD, 50 STREET/51 STREET,SW,Traffic signal,Yes,Yes,Yes,51.01799163057694,-114.159741198975,POINT (-114.159741198975 51.01799163057694),1,0540,1109000644
2008-01-22,HAWKWOOD ROAD,NOSE HILL DRIVE,NW,Traffic signal,Yes,Yes,No,51.13017171743265,-114.19178135134271,POINT (-114.19178135134271 51.13017171743265),1,0985,1109000581
1959-01-01, 11 AVENUE, 11 STREET,SW,Traffic signal,No,Yes,No,51.043074414176814,-114.08888740060708,POINT (-114.08888740060708 51.043074414176814),1,0401,1109000969
2024-09-09, 64 AVENUE,FALTON DRIVE/TARARIDGE DRIVE,NE,Traffic signal,Yes,Yes,Yes,51.110659790407915,-113.94059930436869,POINT (-113.94059930436869 51.110659790407915),1,1266,1110364901
2003-10-16,SIERRA MORENA BOULEVARD,SIERRA MORENA CIRCLE,SW,Traffic signal,Yes,No,No,51.018094060803776,-114.17604637319634,POINT (-114.17604637319634 51.018094060803776),1,0535,1109000606
1998-04-30, 61 AVENUE, 52 STREET,SE,Traffic signal,Yes,No,No,50.998963177170346,-113.95851392134914,POINT (-113.95851392134914 50.998963177170346),1,0876,1109001768
1956-01-01,  5 AVENUE,  3 STREET,SW,Traffic signal,Yes,Yes,Yes,51.048611771931434,-114.07014111707633,POINT (-114.07014111707633 51.048611771931434),1,0309,1109001192
2010-04-14, 14 AVENUE/McKINNON DRIVE, 19 STREET,NE,Traffic signal,Yes,No,No,51.06539880505122,-114.01335948644339,POINT (-114.01335948644339 51.06539880505122),1,1042,1109395420
2017-08-21,COVENTRY GARDENS/COVEPARK DRIVE,COVENTRY HILLS WAY,NE,Pedestrian RRFB,Yes,No,No,51.16466363073659,-114.0518133072571,POINT (-114.0518133072571 51.16466363073659),1,B2806,1109993214
1998-07-16,COUNTRY HILLS BOULEVARD,CITADEL LINK/HAWKSTONE GATE,NW,Traffic signal,Yes,No,No,51.13736023093936,-114.1721111746484,POINT (-114.1721111746484 51.13736023093936),1,0922,1109000610
